Nom du Produit,Type,Plant?,Catégorie,Climate change,Ozone depletion,"Photochemical ozone formation, HH",Respiratory inorganics,Acidification terrestrial and freshwater,Eutrophication freshwater,Eutrophication marine,Eutrophication terrestrial,categ_rec,total
"Melon mix conventionnel et biologique, moyenne nationale, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.087611901502976,0.23837385625624366,0.19784015595251728,0.04131076376846806,0.05240884412942224,0.2242193801678328,0.15865994720814625,0.04586752565008459,Légume,1.0462923746356911
"Melon conventionnel, plein champ, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.0759292860674033,0.2207858626530704,0.17683288296508795,0.035316979360717204,0.04571900081026073,0.21650056921824085,0.1589598363196469,0.03895736427422364,Légume,0.9690017816686509
"Melon conventionnel, sous tunnel, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.16452353443339113,0.35968102383519884,0.3367920706390343,0.08627376892679633,0.10425472728697101,0.2314659223043145,0.08157686417408712,0.1099122961491312,Légume,1.4744802077489243
"Melon conventionnel, sous chenille, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.13064230972067298,0.2990187191756134,0.27241278699731075,0.05994337989607244,0.07146249602294077,0.27980218036561616,0.20728924572572777,0.05786253160155608,Légume,1.3784336495055105
"Bubilles d'oignon conventionnels, au site de production / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.9063575664238406,3.9217185074308825,1.9660362113069754,0.5681210194322345,0.7096970821927072,2.799311544833106,4.433221974882741,0.5598781087843382,Légume,15.864342015286825
"Oignon conventionnel, jour long planté, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.06433189991823267,0.2639606952738914,0.14228807942836963,0.041203774499076605,0.05148836273205598,0.20240348827005317,0.27841318894343275,0.040791227629437835,Légume,1.08488071669455
"Oignon conventionnel, jour long semé, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.023845259680093833,0.1072710794070642,0.05372450030576536,0.015557765196914274,0.01942455704361781,0.08061035259486884,0.08603689473970999,0.015313480646597145,Légume,0.40178388961463146
"Oignon conventionnel, moyenne nationale, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.028346971743953186,0.12228383228287405,0.06375404277508849,0.018424451117303946,0.02302889769258088,0.09352933155356709,0.10634367812635617,0.018205249625200162,Légume,0.47391645491692397
"Oignon conventionnel, jour court semé, à la ferme / FR U ",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.02837573949162616,0.10070899039648142,0.06545634422359736,0.018578614837656587,0.02340415744439169,0.08800700561134694,0.09672843244802465,0.01875342308205583,Légume,0.4400127075351806
"Courgette conventionnelle, automne sous tunnel, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.14789963371364548,0.28206775928972894,0.275204885157381,0.08215026419013337,0.10631592379319989,0.1710722649446409,0.0659210873953603,0.12704311276972605,Légume,1.257674931253816
"Courgette conventionnelle, moyenne nationale, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.07718410194284342,0.1781427439326135,0.1617608741825764,0.03887341729920181,0.0507114230341297,0.10777133578152852,0.08378804440071498,0.054106593971160556,Légume,0.752338534544769
"Courgette mix conventionnel et biologique, moyenne nationale, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.07733866490241492,0.1779596268420474,0.16145613638761636,0.03898016821067913,0.05086226584510127,0.10760828436213432,0.08282139846663306,0.054479875716142746,Légume,0.7515064207327692
"Courgette conventionnelle, plein champ, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.0641264136338947,0.18167258500781813,0.16364361709626776,0.026901330402304847,0.038230926957787806,0.10860885450279875,0.12481334044779317,0.03530217539552859,Légume,0.7432992434441937
"Courgette conventionnelle, printemps sous tunnel, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.0810391297701336,0.1561036163321217,0.14010581246719556,0.04608706901823376,0.05644131725342134,0.09594774977942504,0.03681049822503181,0.06459021467466303,Légume,0.6771254075202258
"Fraise conventionnelle, moyenne nationale, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.546785434945655,1.4422209657268552,0.5485478262231648,0.27825185215469367,0.2098798162281723,1.5246185784618287,0.2007684302314014,0.15499730903731349,Légume,4.906070213009085
"Fraise conventionnelle, plein champ, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.08724451057115176,0.2569112673294484,0.18223274904685047,0.1499122306971827,0.16663918600622965,0.18017304041908547,0.2769145637356645,0.16402852997292963,Légume,1.4640560777785425
"Fraise conventionnelle, sol sous abri non chauffé, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.24505611602050958,0.348991153077241,0.34887907282247027,0.16598892481653316,0.13866586467771105,0.481150720107418,0.048647646697526054,0.10335096686130389,Légume,1.880730465080713
"Fraise conventionnelle, hors sol sous abri anti gel, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.44750506242588434,1.1862358508813486,0.47539546222432894,0.20568221377582582,0.18476489055749645,1.885219541998339,0.19418673075227463,0.1292962071990322,Légume,4.70828595981453
"Fraise conventionnelle, hors sol sous abri chauffé, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,1.580964011576704,4.8906375847575365,1.2376308921643306,0.6530613368499902,0.38264414647148465,2.5357937853756436,0.3073965199148659,0.257612007807253,Légume,11.84574028491781
"Fraise conventionnelle, hors sol sous abri non chauffé, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.36535674065589524,0.5458399905871542,0.5018783790767004,0.2453250710807907,0.21152372032741903,3.371247621811083,0.347904121693499,0.16178450508366496,Légume,5.750860150316206
"Tomate conventionnelle, panier moyen, serre chauffée, moyenne nationale, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,1.2412920422839326,4.194870809087173,0.623600041246324,0.2615669223564963,0.19323315189905785,1.4820368089944747,0.1915834818565975,0.10362952597739827,Légume,8.291812783701454
"Tomate conventionnelle, panier moyen, sol sous abri non chauffé, moyenne nationale, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.07817764079951499,0.20288330314221859,0.08348446850071621,0.04252174956827099,0.04318931176022666,0.08442686541207352,0.019388364673398478,0.03950442699423648,Légume,0.593576130850656
"Tomate conventionnelle, serre semi fermée, énergie fatale et biomasse, sans CO2 liquide, avec recyclage des drainages, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.10860670422733557,0.416317423660714,0.2621818853426222,0.24226805418827932,0.06680676538256508,0.38617570581374433,0.044586018071374404,0.05214706760692034,Légume,1.5790896242935553
"Tomate conventionnelle, serre semi fermée, énergie fatale et biomasse, avec CO2 liquide, avec recyclage des drainages, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.3125092989105793,0.5949573246931179,0.32690029141376553,0.23743049518402862,0.10069506974035639,0.7322308440032957,0.054671988827322215,0.06476869518880837,Légume,2.424164007961274
"Tomate conventionnelle, serre récente, biomasse et gaz naturel, recyclage des drainages, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.39354289756947525,0.6778190699179851,0.9065254068007267,0.9660065574783935,0.16881838053173218,0.7834969382695158,0.11670140770791212,0.1458363401681758,Légume,4.158746998443916
"Tomate conventionnelle, serre récente, gaz naturel, sans recyclage des drainages, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.8671389481158863,2.8189127176343294,0.38955783701600866,0.09275839564560433,0.09632205673628913,1.8852562186726267,0.17938413154321364,0.07308900288142392,Légume,6.402419308245381
"Tomate conventionnelle, serre récente, gaz naturel, sans recyclage des drainages, empreinte eau, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.8671389481158863,2.8189127176343294,0.38955783701600866,0.09275839564560433,0.09632205673628913,1.8852562186726267,0.17938413154321364,0.07308900288142392,Légume,6.402419308245381
"Tomate conventionnelle, serre récente, gaz naturel, avec recyclage des drainages, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.8494639981472377,2.8009479324113205,0.37183940240460905,0.08283538327930197,0.0859473923118824,0.3601228845043079,0.05368417486393218,0.06373300005183816,Légume,4.6685741679744295
"Tomate conventionnelle, serre récente, gaz naturel, avec recyclage des drainages, empreinte eau, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.8494639981472377,2.8009479324113205,0.37183940240460905,0.08283538327930197,0.0859473923118824,0.3601228845043079,0.05368417486393218,0.06373300005183816,Légume,4.6685741679744295
"Tomate conventionnelle, serre récente, énergie fatale et gaz naturel, avec recyclage des drainages, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.3412600355965795,0.8013398326599648,0.21538664873235439,0.08272630862175023,0.07525305673915442,0.5491936382488678,0.040492862824366545,0.04679912433252535,Légume,2.152451507755563
"Tomate conventionnelle, serre ancienne, gaz naturel, sans recyclage des drainage, à la ferme /FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,1.0365040490423814,3.3162150566935957,0.47337764835266766,0.11969382436852968,0.12070414368475481,7.6788717096054535,0.6555490467715076,0.0910516512976004,Légume,13.49196712981649
"Tomate conventionnelle, calibre intermédiaire, sous abri chauffé, à la ferme",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.8793076396409085,2.971566580343081,0.44174639160719764,0.18528902574196263,0.13688268437564272,1.0498466533732045,0.13571409013831115,0.0734091824510663,Légume,5.873762247671373
"Tomate conventionnelle, calibre inermédiaire, sol sous abri non chauffé, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.07538219788892486,0.19562868806016365,0.08049926629372094,0.041001274886738874,0.041644966673042794,0.08140796537612666,0.01869508375477393,0.03809184445323044,Légume,0.5723512873867221
"Tomate mix conventionnel et biologique, sous abri, moyenne nationale, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,1.2242913431271931,4.135721325642539,0.616156103272655,0.2583711414784938,0.1912220480398388,1.4614418475262647,0.18905962877599045,0.10312380120564911,Légume,8.179387239068625
"Albacore, AEN, chalut pélagique, en moyenne, à l'atterrissage / FR U",conv,0,Fishery\Fishery products\Albacore - NEA - Pelagic Trawl,2.2325723307686536,10.360517160800208,18.85870612334733,4.663923908915548,4.948265631300391,0.4500053861933881,2.407510207724772,3.042518683402828,Autre,46.964019432453114
"Thon rouge, MEDSEA, palangre, en moyenne, à l'atterrissage / FR U",conv,0,Fishery\Fishery products\Bluefin Tuna - MedSea - Longline,0.9487511612315479,3.6435042845784595,6.451111327235742,1.6406647672910375,1.7410351207412904,1.4529517918466286,0.8258684582441614,1.0342634193640978,Autre,17.738150330532964
"Thon rouge, MEDSEA, Seine, en moyenne, à la  de la cage / FR U",conv,0,Fishery\Fishery products\Bluefin Tuna - MedSea - Seine,0.5572071984385526,1.993872801399456,3.4673548678156814,0.8885289103855694,0.9450298017475245,1.4037593518729337,0.4456836596538754,0.5547130173307184,Autre,10.25614960864431
"Sole commune, BBiscay, trémail, en moyenne, à l'atterrissage / FR U",conv,0,Fishery\Fishery products\Common Sole - BBiscay - Trammel Net,1.1397103293859232,4.714470219334217,8.544723714246194,2.1261320289831547,2.2614474590793043,0.6452829632634942,1.093346731118782,1.3730320623656742,Autre,21.89814550777674
"Anchois européenne, la CEA, la Seine, en moyenne, à l'atterrissage / MA U",conv,0,Fishery\Fishery products\European Anchovy - ECA - Seine,0.2364563337411663,1.0470647695961925,1.9181743311065738,0.47868436392466235,0.5063881032144297,0.1527333786235518,0.24572217066217353,0.30964226152134267,Autre,4.894865712390093
"Sardine européenne, BBiscay, Seine, en moyenne, à l'atterrissage / FR U",conv,0,Fishery\Fishery products\European Pilchard - BBiscay - Seine,0.18125121968858193,0.8183492579810319,1.4717871302243515,0.36465325352741124,0.38751002148823754,0.0727317432684005,0.18782396568831514,0.23688319929638374,Autre,3.7209897911627134
"Sardine européenne, la CEA, la Seine, en moyenne, à l'atterrissage / FR U",conv,0,Fishery\Fishery products\European Pilchard - ECA -Seine,0.07330292268310849,0.33089749605566693,0.607427399578403,0.15100397454687686,0.15985937168417674,0.029994921898132756,0.07770874920748469,0.09807291692239645,Autre,1.5282677525762456
"Saithe, Mer du Nord, Chalut de fond, en moyenne, frais, à l'atterrissage / UE U",conv,0,Fishery\Fishery products\Fresh Saithe - NorthSea - Bottom Trawl,1.1017224488734285,5.308543028214524,9.042008728743937,2.2420528257949117,2.3746819041612044,0.3241812571727307,1.1549845031459354,1.459932455134906,Autre,23.008107151241582
"Saithe, Mer du Nord, Chalut de fond, en moyenne, congelés, à l'atterrissage / FR U",conv,0,Fishery\Fishery products\Frozen Saithe - NorthSea - Bottom Trawl,2.259455282734034,12.247534339743419,17.520040865815478,4.341854760605964,4.598927569275157,0.5656431714668232,2.235665489872618,2.826023563805868,Autre,46.595145043319356
"Gadidae, Mer Celtique, chalut de fond, en moyenne, à l'atterrissage / FR U",conv,0,Fishery\Fishery products\Gadidae - CelticSea - Bottom Trawl,1.7387396018576515,7.8859485871853146,14.348726622341585,3.5587183180976196,3.7638784600627777,0.44733709216702616,1.829945097503686,2.3130047815377313,Autre,35.88629856075339
"Coquille Saint-Jacques, BSBrieuc, Dredge, en moyenne, à l'atterrissage / FR U",conv,0,Fishery\Fishery products\Great Scallop - BSBrieuc - Dredge,0.3584438188742424,1.598218830618347,2.8807740086216236,0.7139172969024956,0.7539104147457445,0.20132191077837192,0.36545028354617787,0.4617660901089614,Autre,7.333802654195964
"Hareng de l'Atlantique, NEA, Pelagic Chalut, en moyenne, à l'atterrissage / NL U",conv,0,Fishery\Fishery products\Herring - NEA - Pelagic Trawl,0.2772935901109569,1.471079465454901,2.160038394839237,0.5360892386800593,0.570218711869511,0.07841039330011627,0.27474963295026034,0.3471693591238631,Autre,5.7150487863289055
"Maquereau Atlantique, NEA, Pelagic Chalut, en moyenne, à l'atterrissage / NL U",conv,0,Fishery\Fishery products\Mackerel - NEA - Pelagic Trawl,0.2819488997653735,1.5189154121254567,2.1801623896232663,0.5412111021357637,0.5757010056112314,0.08044230637200332,0.2773010016632892,0.3503872818171367,Autre,5.80606939911352
"Listao, la CEA, la Seine, en moyenne, à l'atterrissage / CI U",conv,0,Fishery\Fishery products\Skipjack Tuna - ECA - Seine,1.0012583234952188,4.485210888633207,8.19934480072495,2.033362240877955,2.155676854961222,0.3346242036872895,1.048210070295431,1.323623305893346,Autre,20.581310688568617
"Thon Albacore, la CEA, la Seine, en moyenne, à l'atterrissage / CI U",conv,0,Fishery\Fishery products\Yellowfin Tuna - ECA - Seine,1.0080226088900297,4.512193990732535,8.243687732683393,2.0441375513525704,2.167270197069992,0.3419205180996921,1.0537714437907333,1.3306272642183907,Autre,20.70163130683733
"Poulet, biologique, système n ° 1, à la ferme / FR U",organic,0,Agricultural\Animal production\Avian\Transformation,1.7693565215890943,2.3481212895301216,1.8413571561293023,2.986598466284931,3.285506689573212,2.898147892802692,2.4713263990346404,3.33069279455027,Viande,20.931107209494265
"Poulet, biologique, système n ° 2, à la ferme / FR U",organic,0,Agricultural\Animal production\Avian\Transformation,1.7635746798753755,2.3063131514291864,1.8860769937855464,2.9220186182065366,3.226900300333543,2.9298803234796633,2.5732828889762445,3.2703655054477774,Viande,20.878412461533873
"Poule Réforme, biologique, système n ° 1, à la ferme / FR U",organic,0,Agricultural\Animal production\Avian\Transformation,4.805879608865738,7.624981248986751,5.37646696981706,9.905422992469408,10.496121676171748,5.970159832071458,3.979507361835678,10.670867141674998,Viande,58.82940683189284
"Poule Réforme, biologique, système n ° 2, à la ferme / FR U",organic,0,Agricultural\Animal production\Avian\Transformation,4.805879608865738,7.624981248986751,5.37646696981706,9.905422992469408,10.496121676171748,5.970159832071458,3.979507361835678,10.670867141674998,Viande,58.82940683189284
"Oeuf, biologique, système n ° 1, à la ferme / FR U",organic,0,Agricultural\Animal production\Avian\Transformation,1.2258060381831644,1.434506616733024,1.2505986443930757,2.601579101684918,2.8190727558606707,2.121122013801691,2.01548638843695,2.881808257284734,Viande,16.349979816378227
"Oeuf, biologique, système n ° 2, à la ferme / FR U",organic,0,Agricultural\Animal production\Avian\Transformation,1.1486765727542219,1.4434536547548722,1.3268333834272006,2.6326427742697485,2.862388411767467,2.219373478337696,1.991665526938527,2.9218709051907283,Viande,16.54690470744046
"Veau, 14 jours, biologique, système n ° 1, à la ferme / FR U",organic,0,Agricultural\Animal production\Bovine\Transformation,5.396921089978004,2.9651126647129358,3.0952185728853365,3.913046814915809,4.344707148174353,1.496305477196823,1.590025572651326,4.526704174791512,Viande,27.328041515306097
"Veau, 14 jours, biologique, système n ° 2, à la ferme / FR U",organic,0,Agricultural\Animal production\Bovine\Transformation,6.475527048258714,3.129123444902119,3.570813114378164,4.996444832443304,5.5250055078566636,1.899572303938728,2.1006800548542146,5.769354367852064,Viande,33.466520674483974
"Veau, 14 jours, biologique, système n ° 3, à la ferme / FR U",organic,0,Agricultural\Animal production\Bovine\Transformation,5.234512850861969,2.17443083694106,2.623482925655505,4.191491532162026,4.597305574453212,0.650671335976047,1.173986919463044,4.80623165218387,Viande,25.452113627696733
"Veau, 14 jours, biologique, système n ° 4, à la ferme / FR U",organic,0,Agricultural\Animal production\Bovine\Transformation,5.680240464710349,2.693099057319629,2.827406106179095,3.834642567128164,4.227717834473725,1.8173753528584407,2.1956921668688363,4.395060203497481,Viande,27.67123375303572
"Veau, 14 jours, biologique, système n ° 5, à la ferme / FR U",organic,0,Agricultural\Animal production\Bovine\Transformation,5.3317467069442595,2.3702727460321587,2.7975867371867906,3.304100639645203,3.6933188305983826,1.1857391414017668,2.4707910505511115,3.853191237016673,Viande,25.006747089376347
"vache Réforme, biologique, système n ° 1, à la ferme / FR U",organic,0,Agricultural\Animal production\Bovine\Transformation,8.964564752197408,2.896790154798631,3.8998902381391938,7.490231915934644,8.157553230706908,1.1695266108988351,1.6141168967152975,8.52791010286447,Viande,42.72058390225538
"vache Réforme, biologique, système n ° 2, à la ferme / FR U",organic,0,Agricultural\Animal production\Bovine\Transformation,9.354429727870619,3.15703059593659,4.6176455659489815,9.164495643057668,9.984034556869815,1.6990573268993423,2.274716310623137,10.45056293514498,Viande,50.70197266235113
"vache Réforme, biologique, système n ° 3, à la ferme / FR U",organic,0,Agricultural\Animal production\Bovine\Transformation,4.948366472853228,2.0260982220580854,2.504264686633531,4.649606149194194,5.076235566875096,0.6557599945437138,1.224732569926628,5.30523309624879,Viande,26.39029675833327
"vache Réforme, biologique, système n ° 4, à la ferme / FR U",organic,0,Agricultural\Animal production\Bovine\Transformation,6.441995606105676,1.9946834489109937,2.5754860627119,5.410217596671537,5.856820909231881,1.460910270966096,1.5260625997047412,6.093138801119462,Viande,31.359315295422288
"vache Réforme, biologique, système n ° 5, à la ferme / FR U",organic,0,Agricultural\Animal production\Bovine\Transformation,5.233887863367248,1.6726407291119318,2.4255104383144905,3.9265766916531937,4.307820949908667,1.3039293425642946,2.42416383698977,4.487535561516868,Viande,25.782065413426462
"Lait, biologique, système n ° 1, à la ferme / FR U",organic,0,Agricultural\Animal production\Dairy\Transformation,0.5754374871799222,0.30527468759253024,0.317356945750755,0.4101396435510452,0.4547660645312309,0.15784842767709995,0.16875796114076483,0.47385695810627876,Laitier,2.863438175529627
"Lait, biologique, système n ° 2, à la ferme / FR U",organic,0,Agricultural\Animal production\Dairy\Transformation,0.5876204004985367,0.2738798018785236,0.31267841448509315,0.4474933695889935,0.494219585355386,0.17103445486863658,0.19009003874164135,0.5161346009378994,Laitier,2.993150666354711
"Lait, biologique, système n ° 3, à la ferme / FR U",organic,0,Agricultural\Animal production\Dairy\Transformation,0.5269302681496909,0.206788945329869,0.2504660738792103,0.4162674787857643,0.4559417018830351,0.06132279665202366,0.11723781652272752,0.47690318586861846,Laitier,2.5118582670709393
"Lait, biologique, système n ° 4, à la ferme / FR U",organic,0,Agricultural\Animal production\Dairy\Transformation,0.48765889863036593,0.22215507191790662,0.23231148731307308,0.3230626568494462,0.355552556892164,0.15531098111564792,0.18819823073717393,0.36958578901540134,Laitier,2.333835672471179
"Lait, biologique, système n ° 5, à la ferme / FR U",organic,0,Agricultural\Animal production\Dairy\Transformation,0.5412134242342086,0.22930445239092861,0.2714342037478632,0.3312394712080477,0.3694585672248076,0.11831851006227494,0.2503347986944851,0.3854849619554147,Laitier,2.4967883895180307
"Brebis Réforme, biologique, système n ° 1, à la ferme / FR U",organic,0,Agricultural\Animal production\Ovine\Transformation,6.177648754646512,1.6472330341197812,2.336415283110428,1.9773046639637988,2.245191045425977,1.1240438976594187,3.362673600036659,2.3518212812979047,Viande,21.22233156026048
"Brebis Réforme, biologique, système n ° 2, à la ferme / FR U",organic,0,Agricultural\Animal production\Ovine\Transformation,9.4545705818152,1.5979838148655325,3.4766090596300345,2.446401167471791,2.8537233248679206,1.9356289288967439,4.006233964734011,3.0211203955443637,Viande,28.792271237825602
"Brebis Réforme, biologique, système n ° 3, à la ferme / FR U",organic,0,Agricultural\Animal production\Ovine\Transformation,10.867944114346235,1.2359893903414183,3.3425952289246617,5.28345296857365,5.809809000299049,3.8500335518906423,13.560145379214852,6.120123994807374,Viande,50.070093628397885
"Agneau, biologique, système n ° 1, à la ferme / FR U",organic,0,Agricultural\Animal production\Ovine\Transformation,7.902873102670308,2.4511024229754685,3.3415991034357417,3.4910935584449736,3.9180871587375545,1.6274129938874007,5.262751465543968,4.103426251292497,Viande,32.098346056987914
"Agneau, biologique, système n ° 2, à la ferme / FR U",organic,0,Agricultural\Animal production\Ovine\Transformation,6.637017635891965,1.5727954000232356,2.8226488679910906,2.1872088498377718,2.535275839922049,1.5488833036458962,3.0103886440500616,2.672068970226255,Viande,22.986287511588326
"Agneau, biologique, système n ° 3, à la ferme / FR U",organic,0,Agricultural\Animal production\Ovine\Transformation,13.326406687236306,2.6737563532968798,4.941795787570586,8.507061766887333,9.321027553382246,4.921206640778831,14.016511188489163,9.78537515298178,Viande,67.49314113062313
"Laine, biologique, système n ° 1, à la ferme / FR U",organic,0,Agricultural\Animal production\Ovine\Transformation,1.5891613067791115,0.5027043905032089,0.6638750082871957,0.5184193017556333,0.5897415660838311,0.24795204883376984,0.6094019666105582,0.6160234363623713,Viande,5.33727902521568
"Laine, biologique, système n ° 2, à la ferme / FR U",organic,0,Agricultural\Animal production\Ovine\Transformation,2.040516399736338,0.4352553140831472,0.8210868534416396,0.6116343647912936,0.7097794218403567,0.4475859153487777,0.8577409831306159,0.7489108383063472,Viande,6.672510090678515
"Laine, biologique, système n ° 3, à la ferme / FR U",organic,0,Agricultural\Animal production\Ovine\Transformation,2.78935426658291,0.4114137384488666,0.9177574491774019,1.5751807156867066,1.7258392828327036,0.9258868693390023,3.044109065299088,1.815059025805577,Viande,13.204600413172255
"truie Réforme, moyenne biologique, national, à la ferme / FR U",organic,0,Agricultural\Animal production\Porcine\Transformation,6.868244609244463,5.150469131575958,5.253394237576949,7.780114544508632,8.609515843134037,7.86375326880234,11.848785796336863,8.805485712393558,Viande,62.1797631435728
"Truie Réforme, biologique, système n ° 1, à la ferme / FR U",organic,0,Agricultural\Animal production\Porcine\Transformation,5.7263972052159655,5.367704972175785,5.547709304969938,6.535798136811691,7.299548642557275,6.319780494194406,9.59196412467473,7.512624776797323,Viande,53.90152765739712
"Truie Réforme, biologique, système n ° 2, à la ferme / FR U",organic,0,Agricultural\Animal production\Porcine\Transformation,5.655124116405186,4.165414083987304,4.545307152118667,6.263966381449302,7.05299129920549,5.990523773899373,9.224677944520472,7.343297216482493,Viande,50.241301968068285
"Truie Réforme, biologique, système n ° 3, à la ferme / FR U",organic,0,Agricultural\Animal production\Porcine\Transformation,31.460202423216376,17.423843522092394,14.863594700933369,36.73586126068216,39.43249549933787,19.79875188702203,23.954254580986458,40.74349463625644,Viande,224.4124985105271
"Truie Réforme, biologique, système n ° 4, à la ferme / FR U",organic,0,Agricultural\Animal production\Porcine\Transformation,20.793529801196247,16.098345175123384,14.915245513502182,15.822351070022417,17.827813449711524,22.28186293008434,26.842654479603368,18.305258168542178,Viande,152.88706058778564
"porcs engraissés, moyenne biologique, national, à la ferme / FR U",organic,0,Agricultural\Animal production\Porcine\Transformation,2.7431688002486765,1.4324934168906467,1.4281148005029285,3.2154968091277687,3.4973208065854093,2.0715045860234054,2.3793319020950245,3.603877070855797,Viande,20.371308192329657
"porcs engraissés, biologique, système n ° 1, à la ferme / FR U",organic,0,Agricultural\Animal production\Porcine\Transformation,2.3618115332615566,1.2112902740467402,1.2789947568401039,2.5943894490478345,2.8258577846468453,1.7411150720471564,2.150157144516793,2.9150462468355243,Viande,17.078662261242556
"porcs engraissés, biologique, système n ° 2, à la ferme / FR U",organic,0,Agricultural\Animal production\Porcine\Transformation,2.4195336475513045,0.911754069888354,1.0259185765633856,2.7356637881224546,2.966920550410258,1.6687892304580538,2.070055184750551,3.0954467600965905,Viande,16.89408180784095
"porcs engraissés, biologique, système n ° 3, à la ferme / FR U",organic,0,Agricultural\Animal production\Porcine\Transformation,3.0694925374200936,1.5131784052591148,1.5739456184899363,3.4744200428617926,3.771436874159922,2.1572557539218558,2.633972629967716,3.8931846997422612,Viande,22.08688656182269
"porcs engraissés, biologique, système n ° 4, à la ferme / FR U",organic,0,Agricultural\Animal production\Porcine\Transformation,3.1179839002765557,1.3556780474587071,1.4528791216287449,2.8530870491397926,3.098835211654205,2.3523989748869427,2.404019119941243,3.194533286167866,Viande,19.829414711154058
"Maïs grain, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.11005268662426015,0.23630975146569472,0.20364932432676966,0.1038102354332777,0.12934632745089322,0.5787756646320508,0.2473058664622221,0.13610500586654992,Céréale,1.7453548622617183
"Maïs grain, biologique, système n ° 2, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.09459659686372064,0.24538751784717897,0.16987070055585746,0.04960863781849927,0.06762379234026462,0.46538171678133006,0.22786299223875445,0.06980736179208709,Céréale,1.3901393162376925
"Maïs grain, biologique, système n ° 3, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.10050188149237646,0.24836995795035371,0.17233813041549503,0.06666227796191211,0.08546682329987414,0.45297415219096737,0.24270079863567875,0.08849376665309656,Céréale,1.457507788599754
"Orge de printemps, de l'association de cultures, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.43845874670056567,0.15212914140001094,0.1513821928498289,0.012790320227502844,0.028949408598043836,0.35698512152150996,0.5636455951379058,0.030778105101899,Céréale,1.7351186315372669
"Orge de printemps,  de l'association de cultures, biologique, système n ° 2, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.12843750720241265,0.1487117300619007,0.1472908093780974,0.011049463555376835,0.026694612129333346,0.3353337582737475,0.556196492244475,0.02838574870416903,Céréale,1.3821001215495126
"Orge de printemps, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.33234640547954547,0.38451131998207666,0.4582255573281488,0.19188622661643065,0.24923970043036434,0.46080376849579036,0.8204030367216707,0.26442869408504327,Céréale,3.1618447091390705
"Orge de printemps, biologique, système n ° 2, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.35413657491410777,0.5195536877770726,0.5982416615546349,0.4127953085904521,0.4940622479537121,0.42743987837749925,1.1555452384986125,0.5203315413969024,Céréale,4.482106139062993
